time_s,Mux_Trajectory_X_1_ch1,Mux_Trajectory_X_1_ch2,Mux_Trajectory_X_1_ch3,Mux_Trajectory_X_1_ch4,Mux_Trajectory_X_1_ch5,Mux_Trajectory_X_1_ch6
8.625,-0.216339245,-0.311576396,-0.21616973,0.706638396,-0.216169715,-0.216169715
8.63,-0.21542275,-0.311576396,-0.21542275,0.707616568,-0.21542275,-0.21542275
8.635,-0.222282037,-0.311576396,-0.222282037,0.70859468,-0.222282037,-0.222282037
8.64,-0.222282037,-0.311576396,-0.229141325,0.709572732,-0.229141325,-0.229141325
8.645,-0.222282037,-0.311576396,-0.236000612,0.710550845,-0.236000612,-0.236000612
8.65,-0.22232613,-0.311576396,-0.22232613,0.711529016,-0.22232613,-0.22232613
8.655,-0.215588853,-0.311576396,-0.215588853,0.712507129,-0.215588853,-0.215588853
8.66,-0.215588853,-0.311576396,-0.208851576,0.713485181,-0.208851576,-0.208851576
8.665,-0.215588853,-0.311576396,-0.202114299,0.714463294,-0.202114299,-0.202114299
8.67,-0.215940475,-0.311576396,-0.215940475,0.715441465,-0.215940475,-0.215940475
8.675,-0.216480762,-0.311576396,-0.216480762,0.716419578,-0.216480762,-0.216480762
8.68,-0.216480762,-0.311576396,-0.217021048,0.71739769,-0.217021048,-0.217021048
8.685,-0.216480762,-0.311576396,-0.217561334,0.718375742,-0.217561334,-0.217561334
8.69,-0.217207924,-0.311576396,-0.217207924,0.719353855,-0.217207924,-0.217207924
8.695,-0.216789588,-0.311576396,-0.216789588,0.720332026,-0.216789588,-0.216789588
8.7,-0.216422483,-0.311576396,-0.216422483,0.721310139,-0.216422483,-0.216422483
8.705,-0.216422483,-0.311576396,-0.216055378,0.722288191,-0.216055378,-0.216055378
8.71,-0.216091335,-0.311576396,-0.216091335,0.723266304,-0.216091335,-0.216091335
8.715,-0.216091335,-0.311576396,-0.215925768,0.724244475,-0.215925768,-0.215925768
8.72,-0.216091335,-0.311576396,-0.215760186,0.725222588,-0.215760186,-0.215760186
8.725,-0.216091335,-0.311576396,-0.21559462,0.72620064,-0.21559462,-0.21559462
8.73,-0.216091335,-0.311576396,-0.215429038,0.727178752,-0.215429038,-0.215429038
8.735,-0.216091335,-0.311576396,-0.215263456,0.728156924,-0.215263456,-0.215263456
8.74,-0.217174858,-0.311576396,-0.217174858,0.729135036,0,0
8.745,-0.219624698,-0.311576396,-0.219624698,0.730113089,0,0
8.75,-0.217901722,-0.311576396,-0.217901722,0.731091201,0,0
8.755,-0.217752308,-0.311576396,-0.217752308,0.732069373,0,0
8.76,-0.215772524,-0.311576396,-0.215772524,0.733047485,0,0
8.765,-0.215772524,-0.311576396,-0.213792741,0.734025538,0,0
8.77,-0.215772524,-0.311576396,-0.211812958,0.73500365,0,0
8.775,-0.215772524,-0.311576396,-0.209833175,0.735981822,0,0
8.78,-0.220592186,-0.311576396,-0.220592186,0.736959934,0,0
8.785,-0.220240086,-0.311576396,-0.220240086,0.737937987,0,0
8.79,-0.220240086,-0.311576396,-0.219887987,0.738916099,0,0
8.795,-0.220240086,-0.311576396,-0.219535887,0.739894271,0,0
8.8,-0.217465684,-0.311576396,-0.217465684,0.740872383,0,0
8.805,-0.216716036,-0.311576396,-0.216716036,0.741850495,0,0
8.81,-0.216716036,-0.311576396,-0.215966389,0.742828548,0,0
8.815,-0.216716036,-0.311576396,-0.215216741,0.74380666,0,0
8.82,-0.219990149,-0.311576396,-0.219990149,0.744784832,0,0
8.825,-0.220323443,-0.311576396,-0.220323443,0.745762944,0,0
8.83,-0.220323443,-0.311576396,-0.220656738,0.746740997,0,0
8.835,-0.220323443,-0.311576396,-0.220990032,0.747719109,0,0
8.84,-0.220943019,-0.311576396,-0.220943019,0.748697281,0,0
8.845,-0.220165849,-0.311576396,-0.220165849,0.749675393,0,0
8.85,-0.220165849,-0.311576396,-0.219388679,0.750653446,0,0
8.855,-0.220165849,-0.311576396,-0.218611509,0.751631558,0,0
8.86,-0.21931231,-0.311576396,-0.21931231,0.75260973,0,0
8.865,-0.217554674,-0.311576396,-0.217554674,0.753587842,0,0
8.87,-0.217554674,-0.311576396,-0.215797037,0.754565895,0,0
8.875,-0.217554674,-0.311576396,-0.2140394,0.755544007,0,0
8.88,-0.218092307,-0.311576396,-0.218092307,0.756522179,0,0
8.885,-0.219900206,-0.311576396,-0.219900206,0.757500291,0,0
8.89,-0.219900206,-0.311576396,-0.221708104,0.758478343,0,0
8.895,-0.219900206,-0.311576396,-0.223516002,0.759456456,0,0
8.9,-0.221760139,-0.311576396,-0.221760139,0.760434628,0,0
8.905,-0.221526638,-0.311576396,-0.221526638,0.76141274,0,0
8.91,-0.221526638,-0.311576396,-0.221293136,0.762390792,0,0
8.915,-0.221526638,-0.311576396,-0.221059635,0.763368905,0,0
8.92,-0.22318767,-0.311576396,-0.22318767,0.764347076,0,0
8.925,-0.217363015,-0.311576396,-0.217363015,0.765325189,0,0
8.93,-0.217363015,-0.311576396,-0.21153836,0.766303301,0,0
8.935,-0.217363015,-0.311576396,-0.205713704,0.767281353,0,0
8.94,-0.218314007,-0.311576396,-0.218314007,0.768259466,0,0
8.945,-0.219144583,-0.311576396,-0.219144583,0.769237638,0,0
8.95,-0.219144583,-0.311576396,-0.219975159,0.77021575,0,0
8.955,-0.219144583,-0.311576396,-0.220805734,0.771193802,0,0
8.96,-0.217818111,-0.311576396,-0.217818111,0.772171915,0,0
8.965,-0.218134001,-0.311576396,-0.218134001,0.773150086,0,0
8.97,-0.218134001,-0.311576396,-0.218449891,0.774128199,0,0
8.975,-0.218134001,-0.311576396,-0.21876578,0.775106251,0,0
8.98,-0.222061977,-0.311576396,-0.222061977,0.776084363,0,0
8.985,-0.222036988,-0.311576396,-0.222036988,0.777062535,0,0
8.99,-0.222036988,-0.311576396,-0.222011998,0.778040648,0,0
8.995,-0.222036988,-0.311576396,-0.221987009,0.7790187,0,0
9,-0.217553541,-0.311576396,-0.217553541,0.779996812,0,0
9.005,-0.218682915,-0.311576396,-0.218682915,0.780974984,0,0
9.01,-0.193259627,-0.311576396,-0.193259627,0.781953096,0,0
9.015,-0.193259627,-0.311576396,-0.167836338,0.782931149,0,0
9.02,-0.219837755,-0.311576396,-0.219837755,0.783909261,0,0
9.025,-0.219837755,-0.311576396,-0.233126819,0.784887433,0,0
9.03,-0.219837755,-0.311576396,-0.246415883,0.785865545,0,0
9.035,-0.219837755,-0.311576396,-0.259704947,0.786843598,0,0
9.04,-0.222244129,-0.311576396,-0.222244129,0.78782171,-0.222244129,-0.222244129
9.045,-0.221479177,-0.311576396,-0.221479177,0.788799882,-0.221479177,-0.221479177
9.05,-0.221479177,-0.311576396,-0.220714226,0.789777994,-0.220714226,-0.220714226
9.055,-0.221479177,-0.311576396,-0.219949275,0.790756106,-0.219949275,-0.219949275
9.06,-0.219425514,-0.311576396,-0.219425514,0.791734159,-0.219425514,-0.219425514
9.065,-0.219510689,-0.311576396,-0.219510689,0.792712271,-0.219510689,-0.219510689
9.07,-0.222693324,-0.311576396,-0.222693324,0.793690443,-0.222693324,-0.222693324
9.075,-0.222693324,-0.311576396,-0.225875959,0.794668555,-0.225875959,-0.225875959
9.08,-0.219836414,-0.311576396,-0.219836414,0.795646608,-0.219836414,-0.219836414
9.085,-0.221858189,-0.311576396,-0.221858189,0.79662472,-0.221858189,-0.221858189
9.09,-0.221858189,-0.311576396,-0.223879963,0.797602892,-0.223879963,-0.223879963
9.095,-0.221858189,-0.311576396,-0.225901738,0.798581004,-0.225901738,-0.225901738
9.1,-0.217246741,-0.311576396,-0.217246741,0.799559057,-0.217246741,-0.217246741
9.105,-0.219822451,-0.311576396,-0.219822451,0.800537169,-0.219822451,-0.219822451
9.11,-0.219822451,-0.311576396,-0.222398162,0.801515341,-0.222398162,-0.222398162
9.115,-0.219822451,-0.311576396,-0.224973872,0.802493453,-0.224973872,-0.224973872
9.12,-0.219822451,-0.311576396,-0.227549583,0.803471506,-0.227549583,-0.227549583
9.125,-0.220170707,-0.311576396,-0.220170707,0.804449618,-0.220170707,-0.220170707
9.13,-0.192639589,-0.311576396,-0.192639589,0.80542779,-0.192639589,-0.192639589
9.135,-0.192639589,-0.311576396,-0.165108472,0.806405902,-0.165108472,-0.165108472
9.14,-0.192639589,-0.311576396,-0.137577355,0.807383955,-0.137577355,-0.137577355
9.145,-0.192639589,-0.311576396,-0.110046238,0.808362067,-0.110046238,-0.110046238
9.15,-0.221933171,-0.311576396,-0.221933171,0.809340239,0,-0.110046238
9.155,-0.218948171,-0.311576396,-0.218948171,0.810318351,0,-0.110046238
9.16,-0.218948171,-0.311576396,-0.21596317,0.811296403,0,-0.110046238
9.165,-0.218948171,-0.311576396,-0.212978169,0.812274516,0,-0.110046238
9.17,-0.222332314,-0.311576396,-0.222332314,0.813252687,0,-0.110046238
9.175,-0.218194157,-0.311576396,-0.218194157,0.8142308,0,-0.110046238
9.18,-0.218194157,-0.311576396,-0.214056,0.815208912,0,-0.110046238
9.185,-0.218194157,-0.311576396,-0.209917843,0.816186965,0,-0.110046238
9.19,-0.220237985,-0.311576396,-0.220237985,0.817165077,0,-0.110046238
9.195,-0.193264201,-0.311576396,-0.193264201,0.818143249,0,-0.110046238
9.2,-0.193264201,-0.311576396,-0.166290417,0.819121361,-0.166290417,-0.166290417
9.205,-0.193264201,-0.311576396,-0.139316633,0.820099413,-0.139316633,-0.139316633
9.21,-0.222153917,-0.311576396,-0.222153917,0.821077526,0,-0.139316633
9.215,-0.217255369,-0.311576396,-0.217255369,0.822055697,0,-0.139316633
9.22,-0.217255369,-0.311576396,-0.212356821,0.82303381,0,-0.139316633
9.225,-0.217255369,-0.311576396,-0.207458273,0.824011862,0,-0.139316633
9.23,-0.217433766,-0.311576396,-0.217433766,0.824989974,0,-0.139316633
9.235,-0.223178908,-0.311576396,-0.223178908,0.825968146,0,-0.139316633
9.24,-0.223178908,-0.311576396,-0.228924051,0.826946259,0,-0.139316633
9.245,-0.223178908,-0.311576396,-0.234669194,0.827924311,0,-0.139316633
9.25,-0.219005302,-0.311576396,-0.219005302,0.828902423,0,-0.139316633
9.255,-0.222657278,-0.311576396,-0.222657278,0.829880595,0,-0.139316633
9.26,-0.222657278,-0.311576396,-0.226309255,0.830858707,0,-0.139316633
9.265,-0.222657278,-0.311576396,-0.229961231,0.83183676,0,-0.139316633
9.27,-0.217127562,-0.311576396,-0.217127562,0.832814872,0,-0.139316633
9.275,-0.217526212,-0.311576396,-0.217526212,0.833793044,0,-0.139316633
9.28,-0.217526212,-0.311576396,-0.217924863,0.834771156,0,-0.139316633
9.285,-0.217526212,-0.311576396,-0.218323514,0.835749209,-0.218323514,-0.218323514
9.29,-0.218582198,-0.311576396,-0.218582198,0.836727321,-0.218582198,-0.218582198
9.295,-0.21792233,-0.311576396,-0.21792233,0.837705493,-0.21792233,-0.21792233
9.3,-0.21792233,-0.311576396,-0.217262462,0.838683605,-0.217262462,-0.217262462
9.305,-0.21792233,-0.311576396,-0.216602594,0.839661717,-0.216602594,-0.216602594
9.31,-0.22187601,-0.311576396,-0.22187601,0.84063977,-0.22187601,-0.22187601
9.315,-0.2221746,-0.311576396,-0.2221746,0.841617882,-0.2221746,-0.2221746
9.32,-0.2221746,-0.311576396,-0.222473189,0.842596054,-0.222473189,-0.222473189
9.325,-0.2221746,-0.311576396,-0.222771779,0.843574166,-0.222771779,-0.222771779
9.33,-0.217223361,-0.311576396,-0.217223361,0.844552219,-0.217223361,-0.217223361
9.335,-0.216766357,-0.311576396,-0.216766357,0.845530331,-0.216766357,-0.216766357
9.34,-0.216766357,-0.311576396,-0.216309354,0.846508503,-0.216309354,-0.216309354
9.345,-0.216766357,-0.311576396,-0.21585235,0.847486615,-0.21585235,-0.21585235
9.35,-0.217574954,-0.311576396,-0.217574954,0.848464668,-0.217574954,-0.217574954
9.355,-0.217782199,-0.311576396,-0.217782199,0.84944278,-0.217782199,-0.217782199
9.36,-0.217782199,-0.311576396,-0.217989445,0.850420952,-0.217989445,-0.217989445
9.365,-0.217782199,-0.311576396,-0.21819669,0.851399064,-0.21819669,-0.21819669
9.37,-0.217459559,-0.311576396,-0.217459559,0.852377117,-0.217459559,-0.217459559
9.375,-0.218570948,-0.311576396,-0.218570948,0.853355229,-0.218570948,-0.218570948
9.38,-0.218570948,-0.311576396,-0.219682336,0.854333401,-0.219682336,-0.219682336
9.385,-0.218570948,-0.311576396,-0.220793724,0.855311513,-0.220793724,-0.220793724
9.39,-0.217039183,-0.311576396,-0.217039183,0.856289566,-0.217039183,-0.217039183
9.395,-0.217526659,-0.311576396,-0.217526659,0.857267678,-0.217526659,-0.217526659
9.4,-0.217526659,-0.311576396,-0.218014136,0.85824585,-0.218014136,-0.218014136
9.405,-0.217526659,-0.311576396,-0.218501613,0.859223962,-0.218501613,-0.218501613
9.41,-0.217829138,-0.311576396,-0.217829138,0.860202014,-0.217829138,-0.217829138
9.415,-0.217322171,-0.311576396,-0.217322171,0.861180127,-0.217322171,-0.217322171
9.42,-0.218093336,-0.311576396,-0.218093336,0.862158298,-0.218093336,-0.218093336
9.425,-0.218093336,-0.311576396,-0.218864501,0.863136411,-0.218864501,-0.218864501
9.43,-0.217354715,-0.311576396,-0.217354715,0.864114523,-0.217354715,-0.217354715
9.435,-0.217645213,-0.311576396,-0.217645213,0.865092576,-0.217645213,-0.217645213
9.44,-0.217645213,-0.311576396,-0.217935711,0.866070688,-0.217935711,-0.217935711
9.445,-0.217645213,-0.311576396,-0.218226209,0.86704886,-0.218226209,-0.218226209
9.45,-0.217194244,-0.311576396,-0.217194244,0.868026972,-0.217194244,-0.217194244
9.455,-0.218103632,-0.311576396,-0.218103632,0.869005024,-0.218103632,-0.218103632
9.46,-0.218103632,-0.311576396,-0.21901302,0.869983137,-0.21901302,-0.21901302
9.465,-0.218103632,-0.311576396,-0.219922408,0.870961308,-0.219922408,-0.219922408
9.47,-0.217348263,-0.311576396,-0.217348263,0.871939421,-0.217348263,-0.217348263
9.475,-0.217426986,-0.311576396,-0.217426986,0.872917473,-0.217426986,-0.217426986
9.48,-0.217426986,-0.311576396,-0.217505708,0.873895586,-0.217505708,-0.217505708
9.485,-0.217426986,-0.311576396,-0.217584431,0.874873757,-0.217584431,-0.217584431
9.49,-0.21797733,-0.311576396,-0.21797733,0.87585187,-0.21797733,-0.21797733
9.495,-0.217486516,-0.311576396,-0.217486516,0.876829922,-0.217486516,-0.217486516
9.5,-0.217486516,-0.311576396,-0.216995701,0.877808034,-0.216995701,-0.216995701
9.505,-0.217486516,-0.311576396,-0.216504887,0.878786206,-0.216504887,-0.216504887
9.51,-0.217808828,-0.311576396,-0.217808828,0.879764318,-0.217808828,-0.217808828
9.515,-0.217757866,-0.311576396,-0.217757866,0.880742371,-0.217757866,-0.217757866
9.52,-0.217757866,-0.311576396,-0.217706904,0.881720483,-0.217706904,-0.217706904
9.525,-0.217757866,-0.311576396,-0.217655942,0.882698655,-0.217655942,-0.217655942
9.53,-0.217757866,-0.311576396,-0.21760498,0.883676767,-0.21760498,-0.21760498
9.535,-0.217757866,-0.311576396,-0.217554018,0.88465482,-0.217554018,-0.217554018
9.54,-0.217060462,-0.311576396,-0.217060462,0.885632932,-0.217060462,-0.217060462
9.545,-0.217979178,-0.311576396,-0.217979178,0.886611104,-0.217979178,-0.217979178
9.55,-0.217768043,-0.311576396,-0.217768043,0.887589216,-0.217768043,-0.217768043
9.555,-0.216702878,-0.311576396,-0.216702878,0.888567328,-0.216702878,-0.216702878
9.56,-0.216702878,-0.311576396,-0.215637714,0.889545381,-0.215637714,-0.215637714
9.565,-0.216702878,-0.311576396,-0.214572549,0.890523493,-0.214572549,-0.214572549
9.57,-0.216702878,-0.311576396,-0.213507384,0.891501665,-0.213507384,-0.213507384
9.575,-0.216702878,-0.311576396,-0.212442219,0.892479777,-0.212442219,-0.212442219
9.58,-0.217394203,-0.311576396,-0.217394203,0.89345783,-0.217394203,-0.217394203
9.585,-0.218117014,-0.311576396,-0.218117014,0.894435942,-0.218117014,-0.218117014
9.59,-0.218117014,-0.311576396,-0.218839824,0.895414114,-0.218839824,-0.218839824
9.595,-0.218117014,-0.311576396,-0.219562635,0.896392226,-0.219562635,-0.219562635
9.6,-0.21765396,-0.311576396,-0.21765396,0.897370279,-0.21765396,-0.21765396
9.605,-0.217803702,-0.311576396,-0.217803702,0.898348391,-0.217803702,-0.217803702
9.61,-0.217803702,-0.311576396,-0.217953444,0.899326563,-0.217953444,-0.217953444
9.615,-0.217803702,-0.311576396,-0.218103185,0.900304675,-0.218103185,-0.218103185
9.62,-0.218266964,-0.311576396,-0.218266964,0.901282728,-0.218266964,-0.218266964
9.625,-0.217264012,-0.311576396,-0.217264012,0.90226084,-0.217264012,-0.217264012
9.63,-0.217264012,-0.311576396,-0.216261059,0.903239012,-0.216261059,-0.216261059
9.635,-0.217264012,-0.311576396,-0.215258107,0.904217124,-0.215258107,-0.215258107
9.64,-0.217840999,-0.311576396,-0.217840999,0.905195177,-0.217840999,-0.217840999
9.645,-0.217789277,-0.311576396,-0.217789277,0.906173289,-0.217789277,-0.217789277
9.65,-0.217789277,-0.311576396,-0.217737556,0.907151461,-0.217737556,-0.217737556
9.655,-0.217789277,-0.311576396,-0.217685834,0.908129573,-0.217685834,-0.217685834
9.66,-0.217828915,-0.311576396,-0.217828915,0.909107625,-0.217828915,-0.217828915
9.665,-0.217699081,-0.311576396,-0.217699081,0.910085738,-0.217699081,-0.217699081
9.67,-0.217699081,-0.311576396,-0.217569247,0.91106391,-0.217569247,-0.217569247
9.675,-0.217699081,-0.311576396,-0.217439413,0.912042022,-0.217439413,-0.217439413
9.68,-0.217746049,-0.311576396,-0.217746049,0.913020134,-0.217746049,-0.217746049
9.685,-0.217959896,-0.311576396,-0.217959896,0.913998187,-0.217959896,-0.217959896
9.69,-0.217959896,-0.311576396,-0.218173742,0.914976299,-0.218173742,-0.218173742
9.695,-0.217959896,-0.311576396,-0.218387589,0.915954471,-0.218387589,-0.218387589
9.7,-0.217519611,-0.311576396,-0.217519611,0.916932583,-0.217519611,-0.217519611
9.705,-0.216267973,-0.311576396,-0.216267973,0.917910635,-0.216267973,-0.216267973
9.71,-0.216267973,-0.311576396,-0.215016335,0.918888748,-0.215016335,-0.215016335
9.715,-0.216267973,-0.311576396,-0.213764697,0.91986692,-0.213764697,-0.213764697
9.72,-0.216279387,-0.311576396,-0.216279387,0.920845032,-0.216279387,-0.216279387
9.725,-0.216180384,-0.311576396,-0.216180384,0.921823084,-0.216180384,-0.216180384
9.73,-0.216180384,-0.311576396,-0.216081381,0.922801197,-0.216081381,-0.216081381
9.735,-0.216180384,-0.311576396,-0.215982378,0.923779368,-0.215982378,-0.215982378
9.74,-0.217050329,-0.311576396,-0.217050329,0.924757481,0,0
9.745,-0.217100441,-0.311576396,-0.217100441,0.925735533,0,0
9.75,-0.217100441,-0.311576396,-0.217150554,0.926713645,0,0
9.755,-0.217100441,-0.311576396,-0.217200667,0.927691817,0,0
9.76,-0.217843577,-0.311576396,-0.217843577,0.92866993,0,0
9.765,-0.217574283,-0.311576396,-0.217574283,0.929647982,0,0
9.77,-0.217574283,-0.311576396,-0.21730499,0.930626094,0,0
9.775,-0.217574283,-0.311576396,-0.217035696,0.931604266,0,0
9.78,-0.216955885,-0.311576396,-0.216955885,0.932582378,0,0
9.785,-0.217267871,-0.311576396,-0.217267871,0.933560431,0,0
9.79,-0.217267871,-0.311576396,-0.217579857,0.934538543,0,0
9.795,-0.217267871,-0.311576396,-0.217891842,0.935516715,0,0
9.8,-0.21824348,-0.311576396,-0.21824348,0.936494827,0,0
9.805,-0.21760954,-0.311576396,-0.21760954,0.937472939,0,0
9.81,-0.217937961,-0.311576396,-0.217937961,0.938450992,0,0
9.815,-0.217937961,-0.311576396,-0.218266383,0.939429104,0,0
9.82,-0.216915935,-0.311576396,-0.216915935,0.940407276,0,0
9.825,-0.217793256,-0.311576396,-0.217793256,0.941385388,0,0
9.83,-0.217793256,-0.311576396,-0.218670577,0.942363441,0,0
9.835,-0.217793256,-0.311576396,-0.219547898,0.943341553,0,0
9.84,-0.217845649,-0.311576396,-0.217845649,0.944319725,0,0
9.845,-0.21779871,-0.311576396,-0.21779871,0.945297837,0,0
9.85,-0.21779871,-0.311576396,-0.217751771,0.94627589,0,0
9.855,-0.21779871,-0.311576396,-0.217704833,0.947254002,0,0
9.86,-0.218046457,-0.311576396,-0.218046457,0.948232174,0,0
9.865,-0.21731621,-0.311576396,-0.21731621,0.949210286,0,0
9.87,-0.21731621,-0.311576396,-0.216585964,0.950188339,0,0
9.875,-0.21731621,-0.311576396,-0.215855718,0.951166451,0,0
9.88,-0.217602596,-0.311576396,-0.217602596,0.952144623,0,0
9.885,-0.217308044,-0.311576396,-0.217308044,0.953122735,0,0
9.89,-0.217308044,-0.311576396,-0.217013493,0.954100788,0,0
9.895,-0.217308044,-0.311576396,-0.216718942,0.9550789,0,0
9.9,-0.217794999,-0.311576396,-0.217794999,0.956057072,0,0
9.905,-0.217060357,-0.311576396,-0.217060357,0.957035184,0,0
9.91,-0.217060357,-0.311576396,-0.216325715,0.958013237,0,0
9.915,-0.217060357,-0.311576396,-0.215591073,0.958991349,0,0
9.92,-0.217453226,-0.311576396,-0.217453226,0.959969521,0,0
9.925,-0.217409134,-0.311576396,-0.217409134,0.960947633,0,0
9.93,-0.217409134,-0.311576396,-0.217365041,0.961925745,0,0
9.935,-0.217409134,-0.311576396,-0.217320949,0.962903798,0,0
9.94,-0.217481941,-0.311576396,-0.217481941,0.96388191,0,0
9.945,-0.21714595,-0.311576396,-0.21714595,0.964860082,0,0
9.95,-0.21714595,-0.311576396,-0.216809958,0.965838194,0,0
9.955,-0.21714595,-0.311576396,-0.216473967,0.966816247,0,0
9.96,-0.21714595,-0.311576396,-0.216137975,0.967794359,0,0
9.965,-0.21714595,-0.311576396,-0.215801984,0.968772531,0,0
9.97,-0.217266321,-0.311576396,-0.217266321,0.969750643,0,0
9.975,-0.216980144,-0.311576396,-0.216980144,0.970728695,0,0
9.98,-0.216980144,-0.311576396,-0.216693968,0.971706808,0,0
9.985,-0.216980144,-0.311576396,-0.216407791,0.972684979,0,0
9.99,-0.217358619,-0.311576396,-0.217358619,0.973663092,0,0
9.995,-0.217746913,-0.311576396,-0.217746913,0.974641144,0,0
10,-0.217714742,-0.311576396,-0.217714742,0.975619256,0,0
10.005,-0.217714742,-0.311576396,-0.21768257,0.976597428,0,0
10.01,-0.217588961,-0.311576396,-0.217588961,0.977575541,0,0
10.015,-0.217955068,-0.311576396,-0.217955068,0.978553593,0,0
10.02,-0.217955068,-0.311576396,-0.218321174,0.979531705,0,0
10.025,-0.217955068,-0.311576396,-0.218687281,0.980509877,0,0
10.03,-0.216983974,-0.311576396,-0.216983974,0.981487989,0,0
10.035,-0.216983974,-0.311576396,-0.216660276,0.982466042,0,0
10.04,-0.216983974,-0.311576396,-0.216336578,0.983444154,0,0
10.045,-0.216983974,-0.311576396,-0.21601288,0.984422326,0,0
10.05,-0.216983974,-0.311576396,-0.215689182,0.985400438,0,0
10.055,-0.216983974,-0.311576396,-0.215365484,0.986378551,0,0
10.06,-0.216983974,-0.311576396,-0.215041786,0.987356603,0,0
10.065,-0.216983974,-0.311576396,-0.214718089,0.988334715,0,0
10.07,-0.216983974,-0.311576396,-0.214394391,0.989312887,0,0
10.075,-0.216983974,-0.311576396,-0.214070693,0.990290999,0,0
10.08,-0.216983974,-0.311576396,-0.213746995,0.991269052,0,0
10.085,-0.216983974,-0.311576396,-0.213423297,0.992247164,0,0
10.09,-0.216983974,-0.311576396,-0.213099599,0.993225336,0,0
10.095,-0.216983974,-0.311576396,-0.212775901,0.994203448,0,0
10.1,-0.216983974,-0.311576396,-0.212452203,0.995181501,0,0
10.105,-0.216983974,-0.311576396,-0.212128505,0.996159613,0,0
10.11,-0.216983974,-0.311576396,-0.211804807,0.997137785,0,0
10.115,-0.216983974,-0.311576396,-0.211481109,0.998115897,0,0
10.12,-0.216983974,-0.311576396,-0.211157411,0.99909395,0,0
10.125,-0.216983974,-0.311576396,-0.210833713,1.00007212,0,0
10.13,-0.216983974,-0.311576396,-0.210510015,1.00105023,0,0
10.135,-0.216983974,-0.311576396,-0.210186318,1.00202835,0,0
10.14,-0.216983974,-0.311576396,-0.20986262,1.00300634,0,0
10.145,-0.216983974,-0.311576396,-0.209538922,1.00398457,0,0
10.15,-0.216983974,-0.311576396,-0.209215224,1.00496268,0,0
10.155,-0.216983974,-0.311576396,-0.208891526,1.00594079,0,0
10.16,-0.216983974,-0.311576396,-0.208567828,1.00691879,0,0
10.165,-0.216983974,-0.311576396,-0.20824413,1.00789702,0,0
10.17,-0.216983974,-0.311576396,-0.207920432,1.00887513,0,0
10.175,-0.216983974,-0.311576396,-0.207596734,1.00985324,0,0
10.18,-0.216983974,-0.311576396,-0.207273036,1.01083136,0,0
10.185,-0.216983974,-0.311576396,-0.206949338,1.01180947,0,0
10.19,-0.216983974,-0.311576396,-0.20662564,1.01278758,0,0
10.195,-0.216983974,-0.311576396,-0.206301942,1.01376569,0,0
10.2,-0.216983974,-0.311576396,-0.205978245,1.0147438,0,0
10.205,-0.216983974,-0.311576396,-0.205654547,1.0157218,0,0
10.21,-0.216983974,-0.311576396,-0.205330849,1.01670003,0,0
10.215,-0.216983974,-0.311576396,-0.205007151,1.01767814,0,0
10.22,-0.216983974,-0.311576396,-0.204683453,1.01865625,0,0
10.225,-0.216983974,-0.311576396,-0.204359755,1.01963425,0,0
10.23,-0.216983974,-0.311576396,-0.204036057,1.02061248,0,0
10.235,-0.216983974,-0.311576396,-0.203712359,1.02159059,0,0
10.24,-0.216983974,-0.311576396,-0.203388661,1.0225687,0,0
10.245,-0.216983974,-0.311576396,-0.203064963,1.0235467,0,0
10.25,-0.216983974,-0.311576396,-0.202741265,1.02452493,0,0
10.255,-0.216983974,-0.311576396,-0.202417567,1.02550304,0,0
10.26,-0.216983974,-0.311576396,-0.202093869,1.02648115,0,0
10.265,-0.216983974,-0.311576396,-0.201770172,1.02745914,0,0
10.27,-0.216983974,-0.311576396,-0.201446474,1.02843738,0,0
10.275,-0.216983974,-0.311576396,-0.201122776,1.02941549,0,0
10.28,-0.216983974,-0.311576396,-0.200799078,1.0303936,0,0
10.285,-0.216983974,-0.311576396,-0.20047538,1.03137159,0,0
10.29,-0.216983974,-0.311576396,-0.200151682,1.03234982,0,0
10.295,-0.216983974,-0.311576396,-0.199827984,1.03332794,0,0
10.3,-0.216983974,-0.311576396,-0.199504286,1.03430605,0,0
10.305,-0.216983974,-0.311576396,-0.199180588,1.03528416,0,0
10.31,-0.216983974,-0.311576396,-0.19885689,1.03626227,0,0
10.315,-0.216983974,-0.311576396,-0.198533192,1.03724039,0,0
10.32,-0.216983974,-0.311576396,-0.198209494,1.0382185,0,0
10.325,-0.216983974,-0.311576396,-0.197885796,1.03919661,0,0
10.33,-0.216983974,-0.311576396,-0.197562099,1.0401746,0,0
10.335,-0.216983974,-0.311576396,-0.197238401,1.04115283,0,0
10.34,-0.216983974,-0.311576396,-0.196914703,1.04213095,0,0
10.345,-0.216983974,-0.311576396,-0.196591005,1.04310906,0,0
10.35,-0.216983974,-0.311576396,-0.196267307,1.04408705,0,0
10.355,-0.216983974,-0.311576396,-0.195943609,1.04506528,0,0
10.36,-0.216983974,-0.311576396,-0.195619911,1.0460434,0,0
10.365,-0.216983974,-0.311576396,-0.195296213,1.04702151,0,0
10.37,-0.216983974,-0.311576396,-0.194972515,1.0479995,0,0
10.375,-0.216983974,-0.311576396,-0.194648817,1.04897773,0,0
10.38,-0.216983974,-0.311576396,-0.194325119,1.04995584,0,0
10.385,-0.216983974,-0.311576396,-0.194001421,1.05093396,0,0
